"135141","Paso Robles","545000","4","3","3032","179.75","Short Sale"
"135141","Paso Robles","545000","4","3","3032","179.75","Short Sale"
"135141","Paso Robles","545000","4","3","3032","179.75","Short Sale"
"135141","Paso Robles","545000","4","3","3032","179.75","Short Sale"
"135141","Paso Robles","545000","4","3","3032","179.75","Short Sale"
